CMDLINE D:\Wrishav\floorOverlay\.venv\Scripts\python.exe .\app.py
MEM 6.664062 1750936483.1117
MEM 6.664062 1750936483.2124
MEM 6.664062 1750936483.3130
MEM 6.664062 1750936483.4253
MEM 6.664062 1750936483.5260
MEM 6.664062 1750936483.6267
MEM 6.664062 1750936483.7273
MEM 6.664062 1750936483.8282
MEM 6.664062 1750936483.9291
MEM 6.664062 1750936484.0296
MEM 6.664062 1750936484.1300
MEM 6.664062 1750936484.2305
MEM 6.664062 1750936484.3312
MEM 6.664062 1750936484.4322
MEM 6.664062 1750936484.5335
MEM 6.664062 1750936484.6343
MEM 6.664062 1750936484.7348
MEM 6.664062 1750936484.8357
MEM 6.664062 1750936484.9364
MEM 6.664062 1750936485.0371
MEM 6.664062 1750936485.1375
MEM 6.664062 1750936485.2379
MEM 6.664062 1750936485.3385
MEM 6.664062 1750936485.4389
MEM 6.664062 1750936485.5395
MEM 6.664062 1750936485.6400
MEM 6.664062 1750936485.7407
MEM 6.664062 1750936485.8415
MEM 6.664062 1750936485.9423
MEM 6.664062 1750936486.0431
MEM 6.664062 1750936486.1440
MEM 6.664062 1750936486.2448
MEM 6.664062 1750936486.3459
MEM 6.664062 1750936486.4465
MEM 6.664062 1750936486.5473
MEM 6.664062 1750936486.6479
MEM 6.664062 1750936486.7489
MEM 6.664062 1750936486.8497
MEM 6.664062 1750936486.9506
MEM 6.664062 1750936487.0512
MEM 6.664062 1750936487.1518
MEM 6.664062 1750936487.2523
MEM 6.664062 1750936487.3532
MEM 6.664062 1750936487.4539
MEM 6.664062 1750936487.5547
MEM 6.664062 1750936487.6556
MEM 6.664062 1750936487.7565
MEM 6.664062 1750936487.8575
MEM 6.664062 1750936487.9583
MEM 6.664062 1750936488.0592
MEM 6.664062 1750936488.1597
MEM 6.664062 1750936488.2607
MEM 6.664062 1750936488.3611
MEM 6.664062 1750936488.4620
MEM 6.664062 1750936488.5628
MEM 6.664062 1750936488.6633
MEM 6.664062 1750936488.7642
MEM 6.664062 1750936488.8654
MEM 6.664062 1750936488.9662
MEM 6.664062 1750936489.0669
MEM 6.664062 1750936489.1677
MEM 6.664062 1750936489.2682
MEM 6.664062 1750936489.3687
MEM 6.664062 1750936489.4695
MEM 6.664062 1750936489.5700
MEM 6.664062 1750936489.6708
MEM 6.664062 1750936489.7722
MEM 6.664062 1750936489.8734
MEM 6.664062 1750936489.9740
MEM 6.664062 1750936490.0802
MEM 6.664062 1750936490.1815
MEM 6.664062 1750936490.2826
MEM 6.664062 1750936490.3832
MEM 6.664062 1750936490.4838
MEM 6.664062 1750936490.5854
MEM 6.664062 1750936490.6859
MEM 6.664062 1750936490.7865
MEM 6.664062 1750936490.8870
MEM 6.664062 1750936490.9874
MEM 6.664062 1750936491.0879
MEM 6.664062 1750936491.1884
MEM 6.664062 1750936491.2887
MEM 6.664062 1750936491.3891
MEM 6.664062 1750936491.4902
MEM 6.664062 1750936491.5907
MEM 6.664062 1750936491.6917
MEM 6.664062 1750936491.7925
MEM 6.664062 1750936491.8934
MEM 6.664062 1750936491.9941
MEM 6.664062 1750936492.0948
MEM 6.664062 1750936492.1954
MEM 6.664062 1750936492.2963
MEM 6.664062 1750936492.3969
MEM 6.664062 1750936492.4974
MEM 6.664062 1750936492.5983
MEM 6.664062 1750936492.6990
MEM 6.664062 1750936492.7998
MEM 6.664062 1750936492.9004
MEM 6.664062 1750936493.0010
MEM 6.664062 1750936493.1015
MEM 6.664062 1750936493.2021
MEM 6.664062 1750936493.3028
MEM 6.664062 1750936493.4036
MEM 6.664062 1750936493.5044
MEM 6.664062 1750936493.6056
MEM 6.664062 1750936493.7062
MEM 6.664062 1750936493.8071
MEM 6.664062 1750936493.9075
MEM 6.664062 1750936494.0084
MEM 6.664062 1750936494.1090
MEM 6.664062 1750936494.2101
MEM 6.664062 1750936494.3109
MEM 6.664062 1750936494.4117
MEM 6.664062 1750936494.5123
MEM 6.664062 1750936494.6131
MEM 6.664062 1750936494.7138
MEM 6.664062 1750936494.8147
MEM 6.664062 1750936494.9155
MEM 6.664062 1750936495.0161
MEM 6.664062 1750936495.1168
MEM 6.664062 1750936495.2176
MEM 6.664062 1750936495.3186
MEM 6.664062 1750936495.4198
MEM 6.664062 1750936495.5207
MEM 6.664062 1750936495.6214
MEM 6.664062 1750936495.7223
MEM 6.664062 1750936495.8229
MEM 6.664062 1750936495.9237
MEM 6.664062 1750936496.0242
MEM 6.664062 1750936496.1251
MEM 6.664062 1750936496.2261
MEM 6.664062 1750936496.3270
MEM 6.664062 1750936496.4275
MEM 6.664062 1750936496.5282
MEM 6.664062 1750936496.6286
MEM 6.664062 1750936496.7292
MEM 6.664062 1750936496.8302
MEM 6.664062 1750936496.9308
MEM 6.664062 1750936497.0314
MEM 6.664062 1750936497.1320
MEM 6.664062 1750936497.2328
MEM 6.664062 1750936497.3335
MEM 6.664062 1750936497.4340
MEM 6.664062 1750936497.5349
MEM 6.664062 1750936497.6354
MEM 6.664062 1750936497.7360
MEM 6.664062 1750936497.8367
MEM 6.664062 1750936497.9372
MEM 6.664062 1750936498.0379
MEM 6.664062 1750936498.1385
MEM 6.664062 1750936498.2394
MEM 6.664062 1750936498.3400
MEM 6.664062 1750936498.4407
MEM 6.664062 1750936498.5416
MEM 6.664062 1750936498.6424
MEM 6.664062 1750936498.7432
MEM 6.664062 1750936498.8437
MEM 6.664062 1750936498.9444
MEM 6.664062 1750936499.0449
MEM 6.664062 1750936499.1456
MEM 6.664062 1750936499.2464
MEM 6.664062 1750936499.3473
MEM 6.664062 1750936499.4479
MEM 6.664062 1750936499.5487
MEM 6.664062 1750936499.6496
MEM 6.664062 1750936499.7505
MEM 6.664062 1750936499.8513
MEM 6.664062 1750936499.9521
MEM 6.664062 1750936500.0526
MEM 6.664062 1750936500.1535
MEM 6.664062 1750936500.2542
MEM 6.664062 1750936500.3550
MEM 6.664062 1750936500.4558
MEM 6.664062 1750936500.5566
MEM 6.664062 1750936500.6573
MEM 6.664062 1750936500.7578
MEM 6.664062 1750936500.8586
MEM 6.664062 1750936500.9593
MEM 6.664062 1750936501.0602
MEM 6.664062 1750936501.1607
MEM 6.664062 1750936501.2612
MEM 6.664062 1750936501.3619
MEM 6.664062 1750936501.4626
MEM 6.664062 1750936501.5631
MEM 6.664062 1750936501.6639
MEM 6.664062 1750936501.7644
MEM 6.664062 1750936501.8651
MEM 6.664062 1750936501.9659
MEM 6.664062 1750936502.0664
MEM 6.664062 1750936502.1674
MEM 6.664062 1750936502.2681
MEM 6.664062 1750936502.3686
MEM 6.664062 1750936502.4693
MEM 6.664062 1750936502.5699
MEM 6.664062 1750936502.6707
MEM 6.664062 1750936502.7711
MEM 6.664062 1750936502.8719
MEM 6.664062 1750936502.9725
MEM 6.664062 1750936503.0729
MEM 6.664062 1750936503.1737
MEM 6.664062 1750936503.2745
MEM 6.664062 1750936503.3755
MEM 6.664062 1750936503.4763
MEM 6.664062 1750936503.5768
MEM 6.664062 1750936503.6775
MEM 6.664062 1750936503.7784
MEM 6.664062 1750936503.8791
MEM 6.664062 1750936503.9800
MEM 6.664062 1750936504.0806
MEM 6.664062 1750936504.1813
MEM 6.664062 1750936504.2820
MEM 6.664062 1750936504.3826
MEM 6.664062 1750936504.4836
MEM 6.664062 1750936504.5846
MEM 6.664062 1750936504.6853
MEM 6.664062 1750936504.7857
MEM 6.664062 1750936504.8862
MEM 6.664062 1750936504.9868
MEM 6.664062 1750936505.0874
MEM 6.664062 1750936505.1880
MEM 6.664062 1750936505.2886
MEM 6.664062 1750936505.3899
MEM 6.664062 1750936505.4908
MEM 6.664062 1750936505.5919
MEM 6.664062 1750936505.6925
MEM 6.664062 1750936505.7930
MEM 6.664062 1750936505.8937
MEM 6.664062 1750936505.9942
MEM 6.664062 1750936506.0951
MEM 6.664062 1750936506.1960
MEM 6.664062 1750936506.2965
MEM 6.664062 1750936506.3974
MEM 6.664062 1750936506.4979
MEM 6.664062 1750936506.5983
MEM 6.664062 1750936506.6991
MEM 6.664062 1750936506.7999
MEM 6.664062 1750936506.9004
MEM 6.664062 1750936507.0010
MEM 6.664062 1750936507.1016
MEM 6.664062 1750936507.2023
MEM 6.664062 1750936507.3030
MEM 6.664062 1750936507.4037
MEM 6.664062 1750936507.5043
MEM 6.664062 1750936507.6048
MEM 6.664062 1750936507.7056
MEM 6.664062 1750936507.8060
MEM 6.664062 1750936507.9069
MEM 6.664062 1750936508.0076
MEM 6.664062 1750936508.1084
MEM 6.664062 1750936508.2090
MEM 6.664062 1750936508.3099
MEM 6.664062 1750936508.4105
MEM 6.664062 1750936508.5111
MEM 6.664062 1750936508.6117
MEM 6.664062 1750936508.7125
MEM 6.664062 1750936508.8134
MEM 6.664062 1750936508.9143
MEM 6.664062 1750936509.0150
MEM 6.664062 1750936509.1156
MEM 6.664062 1750936509.2160
MEM 6.664062 1750936509.3170
MEM 6.664062 1750936509.4174
MEM 6.664062 1750936509.5180
MEM 6.664062 1750936509.6186
MEM 6.664062 1750936509.7191
MEM 6.664062 1750936509.8197
MEM 6.664062 1750936509.9202
MEM 6.664062 1750936510.0212
MEM 6.664062 1750936510.1220
MEM 6.664062 1750936510.2231
MEM 6.664062 1750936510.3240
MEM 6.664062 1750936510.4250
MEM 6.664062 1750936510.5254
MEM 6.664062 1750936510.6263
MEM 6.664062 1750936510.7271
MEM 6.664062 1750936510.8278
MEM 6.664062 1750936510.9286
MEM 6.664062 1750936511.0292
MEM 6.664062 1750936511.1297
MEM 6.664062 1750936511.2302
MEM 6.664062 1750936511.3308
MEM 6.664062 1750936511.4320
MEM 6.664062 1750936511.5330
MEM 6.664062 1750936511.6335
MEM 6.664062 1750936511.7344
MEM 6.664062 1750936511.8351
MEM 6.664062 1750936511.9357
MEM 6.664062 1750936512.0365
MEM 6.664062 1750936512.1372
MEM 6.664062 1750936512.2379
MEM 6.664062 1750936512.3385
MEM 6.664062 1750936512.4393
MEM 6.664062 1750936512.5400
MEM 6.664062 1750936512.6409
MEM 6.664062 1750936512.7416
MEM 6.664062 1750936512.8422
MEM 6.664062 1750936512.9432
MEM 6.664062 1750936513.0438
MEM 6.664062 1750936513.1444
MEM 6.664062 1750936513.2451
MEM 6.664062 1750936513.3459
MEM 6.664062 1750936513.4465
MEM 6.664062 1750936513.5472
MEM 6.664062 1750936513.6479
MEM 6.664062 1750936513.7483
MEM 6.664062 1750936513.8490
MEM 6.664062 1750936513.9498
MEM 6.664062 1750936514.0507
MEM 6.664062 1750936514.1513
MEM 6.664062 1750936514.2519
MEM 6.664062 1750936514.3524
MEM 6.664062 1750936514.4531
MEM 6.664062 1750936514.5536
MEM 6.664062 1750936514.6545
MEM 6.664062 1750936514.7558
MEM 6.664062 1750936514.8566
MEM 6.664062 1750936514.9573
MEM 6.664062 1750936515.0581
MEM 6.664062 1750936515.1590
MEM 6.664062 1750936515.2594
MEM 6.664062 1750936515.3601
MEM 6.664062 1750936515.4608
MEM 6.664062 1750936515.5617
MEM 6.664062 1750936515.6621
MEM 6.664062 1750936515.7628
MEM 6.664062 1750936515.8633
MEM 6.664062 1750936515.9640
MEM 6.664062 1750936516.0648
MEM 6.664062 1750936516.1655
MEM 6.664062 1750936516.2662
MEM 6.664062 1750936516.3671
MEM 6.664062 1750936516.4679
MEM 6.664062 1750936516.5685
MEM 6.664062 1750936516.6690
MEM 6.664062 1750936516.7694
MEM 6.664062 1750936516.8701
MEM 6.664062 1750936516.9710
MEM 6.664062 1750936517.0720
MEM 6.664062 1750936517.1725
MEM 6.664062 1750936517.2730
MEM 6.664062 1750936517.3735
MEM 6.664062 1750936517.4744
MEM 6.664062 1750936517.5751
MEM 6.664062 1750936517.6758
MEM 6.664062 1750936517.7764
MEM 6.664062 1750936517.8769
MEM 6.664062 1750936517.9780
MEM 6.664062 1750936518.0791
MEM 6.664062 1750936518.1799
MEM 6.664062 1750936518.2804
MEM 6.664062 1750936518.3811
MEM 6.664062 1750936518.4818
MEM 6.664062 1750936518.5825
MEM 6.664062 1750936518.6830
MEM 6.664062 1750936518.7840
MEM 6.664062 1750936518.8848
MEM 6.664062 1750936518.9856
MEM 6.664062 1750936519.0864
MEM 6.664062 1750936519.1872
MEM 6.664062 1750936519.2883
MEM 6.664062 1750936519.3896
MEM 6.664062 1750936519.4905
MEM 6.664062 1750936519.5910
MEM 6.664062 1750936519.6916
MEM 6.664062 1750936519.7924
MEM 6.664062 1750936519.8931
MEM 6.664062 1750936519.9938
MEM 6.664062 1750936520.0943
MEM 6.664062 1750936520.1948
MEM 6.664062 1750936520.2958
MEM 6.664062 1750936520.3968
MEM 6.664062 1750936520.4977
MEM 6.664062 1750936520.5983
MEM 6.664062 1750936520.6992
MEM 6.664062 1750936520.8001
MEM 6.664062 1750936520.9010
MEM 6.664062 1750936521.0016
MEM 6.664062 1750936521.1023
MEM 6.664062 1750936521.2030
MEM 6.664062 1750936521.3038
MEM 6.664062 1750936521.4043
MEM 6.664062 1750936521.5051
MEM 6.664062 1750936521.6056
MEM 6.664062 1750936521.7064
MEM 6.664062 1750936521.8071
MEM 6.664062 1750936521.9078
MEM 6.664062 1750936522.0082
MEM 6.664062 1750936522.1089
MEM 6.664062 1750936522.2097
MEM 6.664062 1750936522.3105
MEM 6.664062 1750936522.4110
MEM 6.664062 1750936522.5117
MEM 6.664062 1750936522.6124
MEM 6.664062 1750936522.7131
MEM 6.664062 1750936522.8137
MEM 6.664062 1750936522.9145
MEM 6.664062 1750936523.0154
MEM 6.664062 1750936523.1158
MEM 6.664062 1750936523.2168
MEM 6.664062 1750936523.3172
MEM 6.664062 1750936523.4178
MEM 6.664062 1750936523.5183
MEM 6.664062 1750936523.6186
MEM 6.664062 1750936523.7194
MEM 6.664062 1750936523.8200
MEM 6.664062 1750936523.9208
MEM 6.664062 1750936524.0213
MEM 6.664062 1750936524.1219
MEM 6.664062 1750936524.2228
MEM 6.664062 1750936524.3239
MEM 6.664062 1750936524.4247
MEM 6.664062 1750936524.5256
MEM 6.664062 1750936524.6260
MEM 6.664062 1750936524.7272
MEM 6.664062 1750936524.8278
MEM 6.664062 1750936524.9284
MEM 6.664062 1750936525.0291
MEM 6.664062 1750936525.1298
MEM 6.664062 1750936525.2305
MEM 6.664062 1750936525.3313
MEM 6.664062 1750936525.4319
MEM 6.664062 1750936525.5327
MEM 6.664062 1750936525.6334
MEM 6.664062 1750936525.7342
MEM 6.664062 1750936525.8350
MEM 6.664062 1750936525.9359
MEM 6.664062 1750936526.0366
MEM 6.664062 1750936526.1375
MEM 6.664062 1750936526.2381
MEM 6.664062 1750936526.3390
MEM 6.664062 1750936526.4397
MEM 6.664062 1750936526.5406
MEM 6.664062 1750936526.6412
MEM 6.664062 1750936526.7418
MEM 6.664062 1750936526.8428
MEM 6.664062 1750936526.9435
MEM 6.664062 1750936527.0441
MEM 6.664062 1750936527.1446
MEM 6.664062 1750936527.2457
MEM 6.664062 1750936527.3463
MEM 6.664062 1750936527.4471
MEM 6.664062 1750936527.5478
MEM 6.664062 1750936527.6482
MEM 6.664062 1750936527.7491
MEM 6.664062 1750936527.8500
MEM 6.664062 1750936527.9509
MEM 6.664062 1750936528.0516
MEM 6.664062 1750936528.1520
MEM 6.664062 1750936528.2524
MEM 6.664062 1750936528.3532
MEM 6.664062 1750936528.4537
MEM 6.664062 1750936528.5545
MEM 6.664062 1750936528.6556
MEM 6.664062 1750936528.7558
MEM 6.664062 1750936528.8562
MEM 6.664062 1750936528.9569
MEM 6.664062 1750936529.0575
MEM 6.664062 1750936529.1582
MEM 6.664062 1750936529.2588
MEM 6.664062 1750936529.3594
MEM 6.664062 1750936529.4600
MEM 6.664062 1750936529.5605
MEM 6.664062 1750936529.6611
MEM 6.664062 1750936529.7620
MEM 6.664062 1750936529.8628
MEM 6.664062 1750936529.9635
MEM 6.664062 1750936530.0640
MEM 6.664062 1750936530.1649
MEM 6.664062 1750936530.2654
MEM 6.664062 1750936530.3663
MEM 6.664062 1750936530.4670
MEM 6.664062 1750936530.5674
MEM 6.664062 1750936530.6679
MEM 6.664062 1750936530.7687
MEM 6.664062 1750936530.8694
MEM 6.664062 1750936530.9699
MEM 6.664062 1750936531.0705
MEM 6.664062 1750936531.1713
MEM 6.664062 1750936531.2720
MEM 6.664062 1750936531.3729
MEM 6.664062 1750936531.4739
MEM 6.664062 1750936531.5754
MEM 6.664062 1750936531.6760
MEM 6.664062 1750936531.7767
MEM 6.664062 1750936531.8773
MEM 6.664062 1750936531.9780
MEM 6.664062 1750936532.0790
MEM 6.664062 1750936532.1798
MEM 6.664062 1750936532.2805
MEM 6.664062 1750936532.3814
MEM 6.664062 1750936532.4819
MEM 6.664062 1750936532.5827
MEM 6.664062 1750936532.6836
MEM 6.664062 1750936532.7842
MEM 6.664062 1750936532.8849
MEM 6.664062 1750936532.9859
MEM 6.664062 1750936533.0868
MEM 6.664062 1750936533.1874
MEM 6.664062 1750936533.2883
MEM 6.664062 1750936533.3890
MEM 6.664062 1750936533.4897
MEM 6.664062 1750936533.5902
MEM 6.664062 1750936533.6909
MEM 6.664062 1750936533.7915
MEM 6.664062 1750936533.8922
MEM 6.664062 1750936533.9930
MEM 6.664062 1750936534.0938
MEM 6.664062 1750936534.1945
MEM 6.664062 1750936534.2949
MEM 6.664062 1750936534.3958
MEM 6.664062 1750936534.4965
MEM 6.664062 1750936534.5971
MEM 6.664062 1750936534.6979
MEM 6.664062 1750936534.7986
MEM 6.664062 1750936534.8993
MEM 6.664062 1750936534.9999
MEM 6.664062 1750936535.1005
MEM 6.664062 1750936535.2013
MEM 6.664062 1750936535.3022
MEM 6.664062 1750936535.4027
MEM 6.664062 1750936535.5036
MEM 6.664062 1750936535.6040
MEM 6.664062 1750936535.7048
MEM 6.664062 1750936535.8055
MEM 6.664062 1750936535.9063
MEM 6.664062 1750936536.0071
MEM 6.664062 1750936536.1078
MEM 6.664062 1750936536.2084
MEM 6.664062 1750936536.3093
MEM 6.664062 1750936536.4099
MEM 6.664062 1750936536.5106
MEM 6.664062 1750936536.6116
MEM 6.664062 1750936536.7126
MEM 6.664062 1750936536.8130
MEM 6.664062 1750936536.9138
MEM 6.664062 1750936537.0148
MEM 6.664062 1750936537.1156
MEM 6.664062 1750936537.2161
MEM 6.664062 1750936537.3171
MEM 6.664062 1750936537.4177
MEM 6.664062 1750936537.5184
MEM 6.664062 1750936537.6192
MEM 6.664062 1750936537.7199
MEM 6.664062 1750936537.8203
MEM 6.664062 1750936537.9212
MEM 6.664062 1750936538.0218
MEM 6.664062 1750936538.1227
MEM 6.664062 1750936538.2238
MEM 6.664062 1750936538.3245
MEM 6.664062 1750936538.4251
MEM 6.664062 1750936538.5257
MEM 6.664062 1750936538.6260
MEM 6.664062 1750936538.7265
MEM 6.664062 1750936538.8269
MEM 6.664062 1750936538.9279
MEM 6.664062 1750936539.0286
MEM 6.664062 1750936539.1292
MEM 6.664062 1750936539.2302
MEM 6.664062 1750936539.3308
MEM 6.664062 1750936539.4314
MEM 6.664062 1750936539.5321
MEM 6.664062 1750936539.6329
MEM 6.664062 1750936539.7336
MEM 6.664062 1750936539.8342
MEM 6.664062 1750936539.9349
MEM 6.664062 1750936540.0356
MEM 6.664062 1750936540.1363
MEM 6.664062 1750936540.2368
MEM 6.664062 1750936540.3376
MEM 6.664062 1750936540.4386
MEM 6.664062 1750936540.5392
MEM 6.664062 1750936540.6397
MEM 6.664062 1750936540.7406
MEM 6.664062 1750936540.8413
MEM 6.664062 1750936540.9419
MEM 6.664062 1750936541.0424
MEM 6.664062 1750936541.1430
MEM 6.664062 1750936541.2435
MEM 6.664062 1750936541.3443
MEM 6.664062 1750936541.4448
MEM 6.664062 1750936541.5454
MEM 6.664062 1750936541.6459
MEM 6.664062 1750936541.7465
MEM 6.664062 1750936541.8469
MEM 6.664062 1750936541.9478
MEM 6.664062 1750936542.0487
MEM 6.664062 1750936542.1493
MEM 6.664062 1750936542.2501
MEM 6.664062 1750936542.3509
MEM 6.664062 1750936542.4517
MEM 6.664062 1750936542.5522
MEM 6.664062 1750936542.6529
MEM 6.664062 1750936542.7537
MEM 6.664062 1750936542.8542
MEM 6.664062 1750936542.9549
MEM 6.664062 1750936543.0555
MEM 6.664062 1750936543.1563
MEM 6.664062 1750936543.2573
MEM 6.664062 1750936543.3578
MEM 6.664062 1750936543.4584
MEM 6.664062 1750936543.5593
MEM 6.664062 1750936543.6601
MEM 6.664062 1750936543.7606
MEM 6.664062 1750936543.8611
MEM 6.664062 1750936543.9622
MEM 6.664062 1750936544.0632
MEM 6.664062 1750936544.1639
MEM 6.664062 1750936544.2646
MEM 6.664062 1750936544.3654
MEM 6.664062 1750936544.4659
MEM 6.664062 1750936544.5668
MEM 6.664062 1750936544.6675
MEM 6.664062 1750936544.7679
MEM 6.664062 1750936544.8686
MEM 6.664062 1750936544.9692
MEM 6.664062 1750936545.0698
MEM 6.664062 1750936545.1716
MEM 6.664062 1750936545.2723
MEM 6.664062 1750936545.3726
MEM 6.664062 1750936545.4733
MEM 6.664062 1750936545.5742
MEM 6.664062 1750936545.6751
MEM 6.664062 1750936545.7759
MEM 6.664062 1750936545.8770
MEM 6.664062 1750936545.9776
MEM 6.664062 1750936546.0784
MEM 6.664062 1750936546.1794
MEM 6.664062 1750936546.2802
MEM 6.664062 1750936546.3810
MEM 6.664062 1750936546.4819
MEM 6.664062 1750936546.5827
MEM 6.664062 1750936546.6831
MEM 6.664062 1750936546.7837
MEM 6.664062 1750936546.8845
MEM 6.664062 1750936546.9853
MEM 6.664062 1750936547.0860
MEM 6.664062 1750936547.1865
MEM 6.664062 1750936547.2877
MEM 6.664062 1750936547.3883
MEM 6.664062 1750936547.4891
MEM 6.664062 1750936547.5899
MEM 6.664062 1750936547.6906
MEM 6.664062 1750936547.7915
MEM 6.664062 1750936547.8923
MEM 6.664062 1750936547.9929
MEM 6.664062 1750936548.0940
MEM 6.664062 1750936548.1947
MEM 6.664062 1750936548.2956
MEM 6.664062 1750936548.3960
MEM 6.664062 1750936548.4967
MEM 6.664062 1750936548.5972
MEM 6.664062 1750936548.6978
MEM 6.664062 1750936548.7987
MEM 6.664062 1750936548.8993
MEM 6.664062 1750936549.0001
MEM 6.664062 1750936549.1010
MEM 6.664062 1750936549.2018
MEM 6.664062 1750936549.3023
MEM 6.664062 1750936549.4028
MEM 6.664062 1750936549.5036
MEM 6.664062 1750936549.6045
MEM 6.664062 1750936549.7055
MEM 6.664062 1750936549.8063
MEM 6.664062 1750936549.9070
MEM 6.664062 1750936550.0076
MEM 6.664062 1750936550.1081
MEM 6.664062 1750936550.2088
MEM 6.664062 1750936550.3094
MEM 6.664062 1750936550.4102
MEM 6.664062 1750936550.5111
MEM 6.664062 1750936550.6115
MEM 6.664062 1750936550.7122
MEM 6.664062 1750936550.8127
MEM 6.664062 1750936550.9131
MEM 6.664062 1750936551.0140
MEM 6.664062 1750936551.1147
MEM 6.664062 1750936551.2156
MEM 6.664062 1750936551.3161
MEM 6.664062 1750936551.4167
MEM 6.664062 1750936551.5173
MEM 6.664062 1750936551.6178
MEM 6.664062 1750936551.7185
MEM 6.664062 1750936551.8192
MEM 6.664062 1750936551.9201
MEM 6.664062 1750936552.0209
MEM 6.664062 1750936552.1214
MEM 6.664062 1750936552.2220
MEM 6.664062 1750936552.3225
MEM 6.664062 1750936552.4231
MEM 6.664062 1750936552.5238
MEM 6.664062 1750936552.6246
MEM 6.664062 1750936552.7251
MEM 6.664062 1750936552.8258
MEM 6.664062 1750936552.9269
MEM 6.664062 1750936553.0279
MEM 6.664062 1750936553.1285
MEM 6.664062 1750936553.2290
MEM 6.664062 1750936553.3298
MEM 6.664062 1750936553.4303
MEM 6.664062 1750936553.5309
MEM 6.664062 1750936553.6314
MEM 6.664062 1750936553.7322
MEM 6.664062 1750936553.8329
MEM 6.664062 1750936553.9334
MEM 6.664062 1750936554.0343
MEM 6.664062 1750936554.1350
MEM 6.664062 1750936554.2359
MEM 6.664062 1750936554.3366
MEM 6.664062 1750936554.4372
MEM 6.664062 1750936554.5380
MEM 6.664062 1750936554.6386
MEM 6.664062 1750936554.7396
MEM 6.664062 1750936554.8403
MEM 6.664062 1750936554.9411
MEM 6.664062 1750936555.0417
MEM 6.664062 1750936555.1424
MEM 6.664062 1750936555.2431
MEM 6.664062 1750936555.3440
MEM 6.664062 1750936555.4449
MEM 6.664062 1750936555.5457
MEM 6.664062 1750936555.6464
MEM 6.664062 1750936555.7471
MEM 6.664062 1750936555.8480
MEM 6.664062 1750936555.9485
MEM 6.664062 1750936556.0492
MEM 6.664062 1750936556.1500
MEM 6.664062 1750936556.2504
MEM 6.664062 1750936556.3513
MEM 6.664062 1750936556.4523
MEM 6.664062 1750936556.5531
MEM 6.664062 1750936556.6539
MEM 6.664062 1750936556.7547
MEM 6.664062 1750936556.8555
MEM 6.664062 1750936556.9566
MEM 6.664062 1750936557.0574
MEM 6.664062 1750936557.1578
MEM 6.664062 1750936557.2583
MEM 6.664062 1750936557.3592
MEM 6.664062 1750936557.4601
MEM 6.664062 1750936557.5609
MEM 6.664062 1750936557.6614
